0.109096,14000,9,0,0,0,0,0,1239,49153
0.109407,14000,9,1.24444,0,0,1400,0,1239,49153
0.109719,14000,9,2.48889,0,0,2800,0,1239,49153
0.11003,14000,9,3.73333,0,0,4200,0,1239,49153
0.110342,14000,9,4.97778,0,0,5600,0,1239,49153
0.110653,14000,9,6.22222,0,0,7000,0,1239,49153
0.110965,14000,9,7.46667,0,0,8400,0,1239,49153
0.111276,14000,9,8.71111,0,0,9800,0,1239,49153
0.111587,14000,9,9.95556,0,0,11200,0,1239,49153
0.111899,14000,9,11.2,0,0,12600,0,1239,49153
0.11815,15400,9,11.2,0,0,12600,0,1239,49153
0.118462,15400,9,12.4444,0,0,14000,0,1239,49153
0.118773,18200,9,11.2,0,0,12600,0,1239,49153
0.119084,18200,9,12.4444,0,0,14000,0,1239,49153
0.119396,21000,9,11.2,0,0,12600,0,1239,49153
0.119707,21000,9,12.4444,0,0,14000,0,1239,49153
0.120019,23800,9,11.2,0,0,12600,0,1239,49153
0.12033,23800,9,12.4444,0,0,14000,0,1239,49153
0.120641,26600,9,11.2,0,0,12600,0,1239,49153
0.120953,26600,9,12.4444,0,0,14000,0,1239,49153
0.121264,26600,9,13.6889,0,0,15400,0,1239,49153
0.121576,26600,9,14.9333,0,0,16800,0,1239,49153
0.121887,26600,9,16.1778,0,0,18200,0,1239,49153
0.122199,26600,9,17.4222,0,0,19600,0,1239,49153
0.12251,26600,9,18.6667,0,0,21000,0,1239,49153
0.122821,26600,9,19.9111,0,0,22400,0,1239,49153
0.123133,26600,9,21.1556,0,0,23800,0,1239,49153
0.123444,26600,9,22.4,0,0,25200,0,1239,49153
0.127396,29400,9,19.281,0,0,23800,0,1239,49153
0.127708,29400,9,20.4152,0,0,25200,0,1239,49153
0.128019,32200,9,19.497,0,0,23800,0,1239,49153
0.12833,35000,9,18.5317,0,0,22400,0,1239,49153
0.128642,35000,9,19.6899,0,0,23800,0,1239,49153
0.128953,37800,9,18.6936,0,0,22400,0,1239,49153
0.129265,37800,9,19.8619,0,0,23800,0,1239,49153
0.129576,40600,9,18.8376,0,0,22400,0,1239,49153
0.129887,40600,9,20.0149,0,0,23800,0,1239,49153
0.130199,43400,9,18.7178,0,0,22400,0,1239,49153
0.130479,43400,9,19.8876,0,0,23800,0,1239,49153
0.130758,46200,9,18.8591,0,0,22400,0,1239,49153
0.131013,46200,9,20.0377,0,0,23800,0,1239,49153
0.131267,46200,9,21.2164,0,0,25200,0,1239,49153
0.131522,49000,9,20.171,0,0,23800,0,1239,49153
0.13176,49000,9,21.3575,0,0,25200,0,1239,49153
0.131998,49000,9,22.544,0,0,26600,0,1239,49153
0.132236,51800,9,21.2001,0,0,25200,0,1239,49153
0.132459,51800,9,22.3779,0,0,26600,0,1239,49153
0.132682,51800,9,23.5557,0,0,28000,0,1239,49153
0.132905,51800,9,24.7334,0,0,29400,0,1239,49153
0.133128,51800,9,25.9112,0,0,30800,0,1239,49153
0.133351,51800,9,27.089,0,0,32200,0,1239,49153
0.133574,51800,9,28.2668,0,0,33600,0,1239,49153
0.133797,51800,9,29.4446,0,0,35000,0,1239,49153
0.13402,51800,9,30.6223,0,0,36400,0,1239,49153
0.134243,51800,9,31.8001,0,0,37800,0,1239,49153
0.134466,51800,9,32.9779,0,0,39200,0,1239,49153
0.134689,51800,9,34.1557,0,0,40600,0,1239,49153
0.134912,51800,9,35.3335,0,0,42000,0,1239,49153
0.135135,51800,9,36.5113,0,0,43400,0,1239,49153
0.135358,51800,9,37.689,0,0,44800,0,1239,49153
0.135581,51800,9,38.8668,0,0,46200,0,1239,49153
0.135804,51800,9,40.0446,0,0,47600,0,1239,49153
0.136027,51800,9,41.2224,0,0,49000,0,1239,49153
0.136249,51800,9,42.4002,0,0,50400,0,1239,49153
0.136596,54600,9,39.4139,0,0,49000,0,1239,49153
0.136774,54600,9,40.5401,0,0,50400,0,1239,49153
0.136952,54600,9,41.6662,0,0,51800,0,1239,49153
0.137129,57400,9,40.5124,0,0,50400,0,1239,49153
0.137307,57400,9,41.6378,0,0,51800,0,1239,49153
0.137485,60200,9,41.0029,0,0,50400,0,1239,49153
0.137663,60200,9,42.1419,0,0,51800,0,1239,49153
0.13784,60200,9,43.2809,0,0,53200,0,1239,49153
0.138018,60200,9,44.4199,0,0,54600,0,1239,49153
0.138196,63000,9,43.1894,0,0,53200,0,1239,49153
0.138374,63000,9,44.326,0,0,54600,0,1239,49153
0.138551,63000,9,45.4626,0,0,56000,0,1239,49153
0.138729,65800,9,44.8116,0,0,54600,0,1239,49153
0.138907,65800,9,45.9606,0,0,56000,0,1239,49153
0.139085,65800,9,47.1096,0,0,57400,0,1239,49153
0.139262,65800,9,48.2586,0,0,58800,0,1239,49153
0.13944,68600,9,47.5656,0,0,57400,0,1239,49153
0.139617,68600,9,48.7257,0,0,58800,0,1239,49153
0.139794,68600,9,49.8858,0,0,60200,0,1239,49153
0.139971,71400,9,49.1419,0,0,58800,0,1239,49153
0.140148,71400,9,50.3119,0,0,60200,0,1239,49153
0.140326,71400,9,51.482,0,0,61600,0,1239,49153
0.140503,74200,9,50.6907,0,0,60200,0,1239,49153
0.140676,74200,9,51.8696,0,0,61600,0,1239,49153
0.140849,74200,9,53.0484,0,0,63000,0,1239,49153
0.141022,77000,9,52.2136,0,0,61600,0,1239,49153
0.141187,77000,9,53.4003,0,0,63000,0,1239,49153
0.141351,79800,9,52.5184,0,0,61600,0,1239,49153
0.141512,79800,9,53.712,0,0,63000,0,1239,49153
0.141674,79800,9,54.9056,0,0,64400,0,1239,49153
0.141835,82600,9,53.9877,0,0,63000,0,1239,49153
0.141989,82600,9,55.1874,0,0,64400,0,1239,49153
0.142143,82600,9,56.3871,0,0,65800,0,1239,49153
0.142298,85400,9,55.4364,0,0,64400,0,1239,49153
0.142445,85400,9,56.6416,0,0,65800,0,1239,49153
0.142592,85400,9,57.8467,0,0,67200,0,1239,49153
0.14274,88200,9,56.8661,0,0,65800,0,1239,49153
0.142881,88200,9,58.076,0,0,67200,0,1239,49153
0.143023,88200,9,59.2859,0,0,68600,0,1239,49153
0.143165,91000,9,58.2781,0,0,67200,0,1239,49153
0.143303,91000,9,59.4922,0,0,68600,0,1239,49153
0.14344,91000,9,60.7064,0,0,70000,0,1239,49153
0.143577,93800,9,59.674,0,0,68600,0,1239,49153
0.14371,93800,9,60.8918,0,0,70000,0,1239,49153
0.143844,93800,9,62.1096,0,0,71400,0,1239,49153
0.143977,93800,9,63.3275,0,0,72800,0,1239,49153
0.14411,96600,9,61.4388,0,0,71400,0,1239,49153
0.14424,96600,9,62.6435,0,0,72800,0,1239,49153
0.14437,96600,9,63.8481,0,0,74200,0,1239,49153
0.1445,99400,9,62.8947,0,0,72800,0,1239,49153
0.144627,99400,9,64.1042,0,0,74200,0,1239,49153
0.144754,99400,9,65.3137,0,0,75600,0,1239,49153
0.144881,99400,9,66.5232,0,0,77000,0,1239,49153
0.145008,99400,9,67.7327,0,0,78400,0,1239,49153
0.145135,102200,9,65.8652,0,0,77000,0,1239,49153
0.145261,102200,9,67.0627,0,0,78400,0,1239,49153
0.145387,102200,9,68.2603,0,0,79800,0,1239,49153
0.145512,102200,9,69.4578,0,0,81200,0,1239,49153
0.145638,102200,9,70.6554,0,0,82600,0,1239,49153
0.145764,102200,9,71.8529,0,0,84000,0,1239,49153
0.14589,102200,9,73.0505,0,0,85400,0,1239,49153
0.146016,102200,9,74.248,0,0,86800,0,1239,49153
0.146141,105000,9,72.4237,0,0,85400,0,1239,49153
0.146233,105000,9,73.6109,0,0,86800,0,1239,49153
0.146324,105000,9,74.7982,0,0,88200,0,1239,49153
0.146415,105000,9,75.9855,0,0,89600,0,1239,49153
0.146507,105000,9,77.1728,0,0,91000,0,1239,49153
0.146598,105000,9,78.36,0,0,92400,0,1239,49153
0.146689,107800,9,76.5977,0,0,91000,0,1239,49153
0.146781,107800,9,77.7761,0,0,92400,0,1239,49153
0.146872,113400,9,75.1755,0,0,88200,0,1239,49153
0.146958,116200,9,74.3646,0,0,86800,0,1239,49153
0.147041,119000,9,73.4975,0,0,85400,0,1239,49153
0.147124,119000,9,74.7024,0,0,86800,0,1239,49153
0.147207,119000,9,75.9072,0,0,88200,0,1239,49153
0.14729,119000,9,77.1121,0,0,89600,0,1239,49153
0.147373,119000,9,78.317,0,0,91000,0,1239,49153
0.147457,119000,9,79.5219,0,0,92400,0,1239,49153
0.14754,119000,9,80.7267,0,0,93800,0,1239,49153
0.147623,121800,9,79.8392,0,0,92400,0,1239,49153
0.147706,121800,9,81.0489,0,0,93800,0,1239,49153
0.147789,121800,9,82.2586,0,0,95200,0,1239,49153
0.147872,121800,9,83.4682,0,0,96600,0,1239,49153
0.147955,124600,9,82.5468,0,0,95200,0,1239,49153
0.148031,124600,9,83.7607,0,0,96600,0,1239,49153
0.148106,124600,9,84.9746,0,0,98000,0,1239,49153
0.148182,124600,9,86.1885,0,0,99400,0,1239,49153
0.148258,124600,9,87.4025,0,0,100800,0,1239,49153
0.148334,127400,9,86.4536,0,0,99400,0,1239,49153
0.14841,127400,9,87.6713,0,0,100800,0,1239,49153
0.148485,127400,9,88.8889,0,0,102200,0,1239,49153
0.148561,127400,9,90.1066,0,0,103600,0,1239,49153
0.148637,130200,9,89.1287,0,0,102200,0,1239,49153
0.14871,130200,9,90.3497,0,0,103600,0,1239,49153
0.148783,130200,9,91.5706,0,0,105000,0,1239,49153
0.148857,130200,9,92.7916,0,0,106400,0,1239,49153
0.14893,130200,9,94.0125,0,0,107800,0,1239,49153
0.149003,130200,9,95.2334,0,0,109200,0,1239,49153
0.149076,133000,9,92.9652,0,0,107800,0,1239,49153
0.149148,133000,9,94.1725,0,0,109200,0,1239,49153
0.14922,133000,9,95.3799,0,0,110600,0,1239,49153
0.149292,133000,9,96.5872,0,0,112000,0,1239,49153
0.149364,135800,9,95.7367,0,0,110600,0,1239,49153
0.149436,135800,9,96.9485,0,0,112000,0,1239,49153
0.149508,135800,9,98.1604,0,0,113400,0,1239,49153
0.149579,135800,9,99.3722,0,0,114800,0,1239,49153
0.149651,135800,9,100.584,0,0,116200,0,1239,49153
0.149723,138600,9,99.6986,0,0,114800,0,1239,49153
0.149793,138600,9,100.914,0,0,116200,0,1239,49153
0.149863,138600,9,102.13,0,0,117600,0,1239,49153
0.149934,138600,9,103.346,0,0,119000,0,1239,49153
0.150004,138600,9,104.562,0,0,120400,0,1239,49153
0.150074,141400,9,103.644,0,0,119000,0,1239,49153
0.150143,141400,9,104.863,0,0,120400,0,1239,49153
0.150212,141400,9,106.083,0,0,121800,0,1239,49153
0.150281,141400,9,107.302,0,0,123200,0,1239,49153
0.15035,144200,9,106.351,0,0,121800,0,1239,49153
0.150418,144200,9,107.573,0,0,123200,0,1239,49153
0.150487,144200,9,108.796,0,0,124600,0,1239,49153
0.150555,144200,9,110.018,0,0,126000,0,1239,49153
0.150623,147000,9,109.037,0,0,124600,0,1239,49153
0.150691,147000,9,110.262,0,0,126000,0,1239,49153
0.150759,147000,9,111.487,0,0,127400,0,1239,49153
0.150827,147000,9,112.712,0,0,128800,0,1239,49153
0.150895,147000,9,113.937,0,0,130200,0,1239,49153
0.150963,147000,9,115.162,0,0,131600,0,1239,49153
0.151031,149800,9,112.616,0,0,130200,0,1239,49153
0.151098,149800,9,113.827,0,0,131600,0,1239,49153
0.151165,149800,9,115.038,0,0,133000,0,1239,49153
0.151231,149800,9,116.249,0,0,134400,0,1239,49153
0.151298,149800,9,117.46,0,0,135800,0,1239,49153
0.151364,152600,9,116.641,0,0,134400,0,1239,49153
0.15143,152600,9,117.857,0,0,135800,0,1239,49153
0.151496,152600,9,119.072,0,0,137200,0,1239,49153
0.151561,152600,9,120.287,0,0,138600,0,1239,49153
0.151627,155400,9,119.425,0,0,137200,0,1239,49153
0.151692,155400,9,120.643,0,0,138600,0,1239,49153
0.151758,155400,9,121.862,0,0,140000,0,1239,49153
0.151824,155400,9,123.08,0,0,141400,0,1239,49153
0.151889,155400,9,124.299,0,0,142800,0,1239,49153
0.151955,158200,9,123.401,0,0,141400,0,1239,49153
0.152019,158200,9,124.622,0,0,142800,0,1239,49153
0.152084,158200,9,125.844,0,0,144200,0,1239,49153
0.152148,158200,9,127.066,0,0,145600,0,1239,49153
0.152212,158200,9,128.288,0,0,147000,0,1239,49153
0.152277,163800,9,125.156,0,0,142800,0,1239,49153
0.15234,163800,9,126.383,0,0,144200,0,1239,49153
0.152403,163800,9,127.61,0,0,145600,0,1239,49153
0.152466,163800,9,128.837,0,0,147000,0,1239,49153
0.152529,163800,9,130.064,0,0,148400,0,1239,49153
